medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code
09-08-2024,Gold Medal,1,FAN Zhendong,Male,China,CHN,China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,22-01-1997,
09-08-2024,Gold Medal,1,MA Long,Male,China,CHN,China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,20-10-1988,
09-08-2024,Gold Medal,1,WANG Chuqin,Male,China,CHN,China,People's Republic of China,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,11-05-2000,
09-08-2024,Silver Medal,2,KALLBERG Anton,Male,Sweden,SWE,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,17-08-1997,
09-08-2024,Silver Medal,2,KARLSSON Kristian,Male,Sweden,SWE,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,06-08-1991,
09-08-2024,Silver Medal,2,MOREGARD Truls,Male,Sweden,SWE,Sweden,Sweden,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00010000,16-02-2002,
09-08-2024,Bronze Medal,3,GAUZY Simon,Male,France,FRA,France,France,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,25-10-1994,
09-08-2024,Bronze Medal,3,LEBRUN Alexis,Male,France,FRA,France,France,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,27-08-2003,
09-08-2024,Bronze Medal,3,LEBRUN Felix,Male,France,FRA,France,France,M,Table Tennis,Men's Team,HTEAM,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,12-09-2006,
09-08-2024,Bronze Medal,3,ANDERSON Matthew,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,18-04-1987,
09-08-2024,Bronze Medal,3,AVERILL Taylor,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,05-03-1992,
09-08-2024,Bronze Medal,3,CHRISTENSON Micah,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,08-05-1993,
09-08-2024,Bronze Medal,3,DEFALCO Torey,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,10-04-1997,
09-08-2024,Bronze Medal,3,HOLT Maxwell,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,12-03-1987,
09-08-2024,Bronze Medal,3,JAESCHKE Thomas,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,04-09-1993,
09-08-2024,Bronze Medal,3,JENDRYK II Jeffrey,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,15-09-1995,
09-08-2024,Bronze Medal,3,MA'A Micah,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,16-04-1997,
09-08-2024,Bronze Medal,3,MUAGUTUTIA Garrett,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,26-02-1988,
09-08-2024,Bronze Medal,3,RUSSELL Aaron,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,04-06-1993,
09-08-2024,Bronze Medal,3,SHOJI Erik,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,24-08-1989,
09-08-2024,Bronze Medal,3,SMITH David,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,15-05-1985,
09-08-2024,Bronze Medal,3,ENSING Kyle,Male,United States,USA,United States,United States of America,M,Volleyball,Men,HTEAM,/en/paris-2024/results/volleyball/men/fnl-000200--,06-03-1997,
10-08-2024,Gold Medal,1,WANG Liuyi,Female,China,CHN,China,People's Republic of China,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,16-01-1997,
10-08-2024,Gold Medal,1,WANG Qianyi,Female,China,CHN,China,People's Republic of China,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,16-01-1997,
10-08-2024,Silver Medal,2,SHORTMAN Kate,Female,Great Britain,GBR,Great Britain,Great Britain,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,19-11-2001,
10-08-2024,Silver Medal,2,THORPE Isabelle,Female,Great Britain,GBR,Great Britain,Great Britain,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,04-03-2001,
10-08-2024,Bronze Medal,3,de BROUWER Bregje,Female,Netherlands,NED,Netherlands,Netherlands,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,09-03-1999,
10-08-2024,Bronze Medal,3,de BROUWER Noortje,Female,Netherlands,NED,Netherlands,Netherlands,W,Artistic Swimming,Duet,COUP,/en/paris-2024/results/artistic-swimming/duet/fnl-000100--,09-03-1999,
10-08-2024,Gold Medal,1,BAILEY Christopher,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,29-05-2000,
10-08-2024,Gold Medal,1,DEADMON Bryce,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,26-03-1997,
10-08-2024,Gold Medal,1,HALL Quincy,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,31-07-1998,
10-08-2024,Gold Medal,1,LINDSEY Courtney,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,18-11-1998,
10-08-2024,Gold Medal,1,NORMAN Michael,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,03-12-1997,
10-08-2024,Gold Medal,1,NORWOOD Vernon,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,10-04-1992,
10-08-2024,Gold Medal,1,WILSON Quincy,Male,United States,USA,United States,United States of America,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,08-01-2008,
10-08-2024,Silver Medal,2,EPPIE Lee Bhekempilo,Male,Botswana,BOT,Botswana,Botswana,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,18-05-1999,
10-08-2024,Silver Medal,2,KEBINATSHIPI Busang Collen,Male,Botswana,BOT,Botswana,Botswana,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,13-02-2004,
10-08-2024,Silver Medal,2,NDORI Bayapo,Male,Botswana,BOT,Botswana,Botswana,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,20-06-1999,
10-08-2024,Silver Medal,2,PESELA Anthony,Male,Botswana,BOT,Botswana,Botswana,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,09-06-2002,
10-08-2024,Silver Medal,2,SCOTCH Leungo,Male,Botswana,BOT,Botswana,Botswana,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,28-02-1996,
10-08-2024,Silver Medal,2,TEBOGO Letsile,Male,Botswana,BOT,Botswana,Botswana,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,07-06-2003,
10-08-2024,Bronze Medal,3,DOBSON Charles,Male,Great Britain,GBR,Great Britain,Great Britain,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,20-10-1999,
10-08-2024,Bronze Medal,3,HARRIES Toby,Male,Great Britain,GBR,Great Britain,Great Britain,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,30-09-1998,
10-08-2024,Bronze Medal,3,HAYDOCK-WILSON Alex,Male,Great Britain,GBR,Great Britain,Great Britain,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,28-07-1999,
10-08-2024,Bronze Medal,3,HUDSON-SMITH Matthew,Male,Great Britain,GBR,Great Britain,Great Britain,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,26-10-1994,
10-08-2024,Bronze Medal,3,REARDON Samuel,Male,Great Britain,GBR,Great Britain,Great Britain,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,30-10-2003,
10-08-2024,Bronze Medal,3,,,,,,Great Britain,M,Athletics,Men's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/fnl-000100--,,
10-08-2024,Gold Medal,1,BROWN Kaylyn,Female,United States,USA,United States,United States of America,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,31-12-2004,
10-08-2024,Gold Medal,1,BUTLER Aaliyah,Female,United States,USA,United States,United States of America,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,05-11-2003,
10-08-2024,Gold Medal,1,ELLIS Kendall,Female,United States,USA,United States,United States of America,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,08-03-1996,
10-08-2024,Gold Medal,1,HAYES Quanera,Female,United States,USA,United States,United States of America,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,07-03-1992,
10-08-2024,Gold Medal,1,HOLMES Alexis,Female,United States,USA,United States,United States of America,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,28-01-2000,
10-08-2024,Gold Medal,1,LITTLE Shamier,Female,United States,USA,United States,United States of America,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,20-03-1995,
10-08-2024,Silver Medal,2,de WITTE Lisanne,Female,Netherlands,NED,Netherlands,Netherlands,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,10-09-1992,
10-08-2024,Silver Medal,2,KLAVER Lieke,Female,Netherlands,NED,Netherlands,Netherlands,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,20-08-1998,
10-08-2024,Silver Medal,2,SAALBERG Eveline,Female,Netherlands,NED,Netherlands,Netherlands,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,30-07-1998,
10-08-2024,Silver Medal,2,van de WIEL Anne,Female,Netherlands,NED,Netherlands,Netherlands,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,04-06-1997,
10-08-2024,Silver Medal,2,van der SCHOOT Myrte,Female,Netherlands,NED,Netherlands,Netherlands,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,16-04-2004,
10-08-2024,Bronze Medal,3,ANNING Amber,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,18-11-2000,
10-08-2024,Bronze Medal,3,JOHN Yemi Mary,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,03-05-2003,
10-08-2024,Bronze Medal,3,KELLY Hannah,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,20-12-2000,
10-08-2024,Bronze Medal,3,NIELSEN Laviai,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,13-03-1996,
10-08-2024,Bronze Medal,3,NIELSEN Lina,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,13-03-1996,
10-08-2024,Bronze Medal,3,OHURUOGU Victoria,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,28-02-1993,
10-08-2024,Bronze Medal,3,WILLIAMS Jodie,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,28-09-1993,
10-08-2024,Bronze Medal,3,YEARGIN Nicole,Female,Great Britain,GBR,Great Britain,Great Britain,W,Athletics,Women's 4 x 400m Relay,TEAM,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/fnl-000100--,11-08-1997,
10-08-2024,Gold Medal,1,CURRY Stephen,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,14-03-1988,
10-08-2024,Gold Medal,1,EDWARDS Anthony,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,05-08-2001,
10-08-2024,Gold Medal,1,JAMES LeBron,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,30-12-1984,
10-08-2024,Gold Medal,1,DURANT Kevin,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,29-09-1988,
10-08-2024,Gold Medal,1,WHITE Derrick,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,02-07-1994,
10-08-2024,Gold Medal,1,HALIBURTON Tyrese,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,29-02-2000,
10-08-2024,Gold Medal,1,TATUM Jayson,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,03-03-1998,
10-08-2024,Gold Medal,1,EMBIID Joel,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,16-03-1994,
10-08-2024,Gold Medal,1,HOLIDAY Jrue,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,12-06-1990,
10-08-2024,Gold Medal,1,ADEBAYO Bam,Male,United States,USA,United States,United States of America,M,Basketball,Men,HTEAM,/en/paris-2024/results/basketball/men/fnl-000100--,18-07-1997,
